"","id","baboons.3-6","baboons.6-9","baboons.birth-3","baboons.gest","baboons.peri.concpt","banded.mongoose.3-6","banded.mongoose.6-9","banded.mongoose.birth-3","banded.mongoose.gest","banded.mongoose.peri.concpt","bb.jackal.3-6","bb.jackal.6-9","bb.jackal.birth-3","bb.jackal.gest","bb.jackal.peri.concpt","be.fox.3-6","be.fox.6-9","be.fox.birth-3","be.fox.gest","be.fox.peri.concpt","buffalo.3-6","buffalo.6-9","buffalo.birth-3","buffalo.gest","buffalo.peri.concpt","bushbuck.3-6","bushbuck.6-9","bushbuck.birth-3","bushbuck.gest","bushbuck.peri.concpt","cattle.3-6","cattle.6-9","cattle.birth-3","cattle.gest","cattle.peri.concpt","cheetah.3-6","cheetah.6-9","cheetah.birth-3","cheetah.gest","cheetah.peri.concpt","eland.3-6","eland.6-9","eland.birth-3","eland.gest","eland.peri.concpt","elephant.3-6","elephant.6-9","elephant.birth-3","elephant.gest","elephant.peri.concpt","giraffe.3-6","giraffe.6-9","giraffe.birth-3","giraffe.gest","giraffe.peri.concpt","gnu.3-6","gnu.6-9","gnu.birth-3","gnu.gest","gnu.peri.concpt","gnu.zebra.3-6","gnu.zebra.6-9","gnu.zebra.birth-3","gnu.zebra.gest","gnu.zebra.peri.concpt","grants.3-6","grants.6-9","grants.birth-3","grants.gest","grants.peri.concpt","hartebeast.3-6","hartebeast.6-9","hartebeast.birth-3","hartebeast.gest","hartebeast.peri.concpt","hippo.3-6","hippo.6-9","hippo.birth-3","hippo.gest","hippo.peri.concpt","impala.3-6","impala.6-9","impala.birth-3","impala.gest","impala.peri.concpt","lion.3-6","lion.6-9","lion.birth-3","lion.gest","lion.peri.concpt","oribi.3-6","oribi.6-9","oribi.birth-3","oribi.gest","oribi.peri.concpt","ostrich.3-6","ostrich.6-9","ostrich.birth-3","ostrich.gest","ostrich.peri.concpt","other.3-6","other.6-9","other.birth-3","other.gest","other.peri.concpt","reedbuck.3-6","reedbuck.6-9","reedbuck.birth-3","reedbuck.gest","reedbuck.peri.concpt","shoats.3-6","shoats.6-9","shoats.birth-3","shoats.gest","shoats.peri.concpt","slender.mongoose.3-6","slender.mongoose.6-9","slender.mongoose.birth-3","slender.mongoose.gest","slender.mongoose.peri.concpt","spotted.hyena.3-6","spotted.hyena.6-9","spotted.hyena.birth-3","spotted.hyena.gest","spotted.hyena.peri.concpt","ss.jackal.3-6","ss.jackal.6-9","ss.jackal.birth-3","ss.jackal.gest","ss.jackal.peri.concpt","thom.topi.3-6","thom.topi.6-9","thom.topi.birth-3","thom.topi.gest","thom.topi.peri.concpt","thomsons.3-6","thomsons.6-9","thomsons.birth-3","thomsons.gest","thomsons.peri.concpt","topi.3-6","topi.6-9","topi.birth-3","topi.gest","topi.peri.concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri.concpt","warthog.3-6","warthog.6-9","warthog.birth-3","warthog.gest","warthog.peri.concpt","waterbuck.3-6","waterbuck.6-9","waterbuck.birth-3","waterbuck.gest","waterbuck.peri.concpt","zebra.3-6","zebra.6-9","zebra.birth-3","zebra.gest","zebra.peri.concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri.concpt","last.updated","sample.id","eartag","name","prev.id","sex","age.class","status","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","arrived.den","leave.den","fate","mortality.source","death.date","weaned","clan","park","misc.notes"
"17","fman",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729166666666667,0.75,0,0.416666666666667,1.77083333333333,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0,0,0,0,0,0,0.104166666666667,0.104166666666667,0,0.208333333333333,0,0,0.104166666666667,0.208333333333333,70,0.375,630.833333333333,0,0,90.7291666666667,3.875,637.8125,0,1.25,1.04166666666667,2.625,0.104166666666667,0,0,0,0,0,0,0,0.104166666666667,0,NA,NA,NA,1.45833333333333,11.25,23.6458333333333,76.6666666666667,20.625,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.104166666666667,0,0,1.04166666666667,1.25,5.9375,0.25,6.66666666666667,14.2708333333333,7.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5833333333333,78.125,60.2083333333333,112.1875,93.3333333333333,34.6875,52.125,48.8541666666667,87.7083333333333,47.0833333333333,9.89583333333333,26,11.3541666666667,24.4791666666667,46.25,148.645833333333,101,735,217.395833333333,130.208333333333,2.70833333333333,3.125,6.14583333333333,7.1875,4.27083333333333,0.833333333333333,1,0.3125,5.41666666666667,0,20.7291666666667,3.5,6.97916666666667,0,1.25,12,10,12,12,12,"03-may-12",NA,"","george foreman","","","c","r",NA,NA,NA,"mre","03-jun-10","1",NA,NA,"","a","",NA,NA,"mara.river","",""
"18","gdhi",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2.5,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,10.625,NA,NA,NA,NA,61.25,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,58.75,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,156.25,NA,NA,NA,NA,43.75,NA,NA,NA,NA,112.5,NA,NA,NA,NA,290.625,NA,NA,NA,NA,11.875,NA,NA,NA,NA,0,NA,NA,NA,NA,50.625,NA,NA,NA,NA,2,"20-may-15",NA,"","gandhi","","","c","r","05-jul-13",NA,NA,"oscr","31-may-13",NA,NA,NA,"","a","",NA,NA,"mara.river","",""
"19","gety",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.875,1,1.35416666666667,29.5833333333333,107.1875,352.5,9.875,5.10416666666667,41.3541666666667,146.5625,0.625,0.25,0.208333333333333,1.45833333333333,0,0,0,0,0,0,NA,NA,NA,NA,NA,4.375,2.875,3.33333333333333,8.64583333333333,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1.25,0,0,0,2.70833333333333,3.75,7.29166666666667,5.9375,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2083333333333,40.25,67.8125,79.0625,37.1875,25.625,29.5,55,49.6875,27.5,9.58333333333333,10.75,12.8125,29.375,9.6875,397.5,60.5,90.8333333333333,140.9375,200.3125,1.25,1.75,4.16666666666667,4.47916666666667,6.5625,0,0.5,0.416666666666667,0,0.3125,10.625,8.875,3.75,11.7708333333333,39.375,6,10,12,12,4,NA,NA,"","gettysburg","","f","c","r","13-jul-06","15-nov-06",NA,"com","15-apr-06","1","2",NA,"","a","",NA,NA,"mara.river","",""
"20","gnt",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535714285714286,0,2.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0,0,0,0.0892857142857143,8.85416666666667,0,1.66666666666667,172.291666666667,0.357142857142857,15.7291666666667,0,16.4583333333333,181.354166666667,0,1.25,0,0.416666666666667,0.520833333333333,0,0,0,0,0,NA,NA,NA,NA,NA,35.1785714285714,28.5416666666667,24.375,1.875,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0892857142857143,0,1.5625,0,0.416666666666667,7.94642857142857,3.22916666666667,7.1875,1.875,2.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.928571428571,115.9375,119.6875,26.6666666666667,59.4791666666667,114.375,73.75,81.71875,17.7083333333333,45.625,24.5535714285714,42.1875,37.96875,8.95833333333333,13.8541666666667,190.357142857143,166.666666666667,158.4375,48.75,249.583333333333,6.16071428571429,1.66666666666667,2.34375,1.45833333333333,1.25,1.16071428571429,0.208333333333333,0.78125,0,0,0.267857142857143,6.875,0,14.7916666666667,9.0625,14,12,8,6,12,NA,NA,"","gauntlet","","u","c","r","23-jan-07",NA,NA,"atar","01-dec-06","1","1",NA,"","a","",NA,NA,"mara.river","",""
"21","grig",NA,NA,0,0.568181818181818,0,NA,NA,3.75,2.32142857142857,NA,NA,NA,1.45833333333333,0,NA,NA,NA,0.416666666666667,0,NA,NA,NA,0,0.227272727272727,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,0.208333333333333,0.113636363636364,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3.54166666666667,184.318181818182,1.45833333333333,NA,NA,53.125,236.931818181818,3.125,NA,NA,0.625,0.227272727272727,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,65.8333333333333,2.27272727272727,16.6666666666667,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0.227272727272727,0,NA,NA,3.54166666666667,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.833333333333333,0.178571428571429,NA,NA,NA,0,0,NA,NA,NA,156.041666666667,74.7727272727273,67.2916666666667,NA,NA,51.875,46.9318181818182,42.9166666666667,NA,NA,104.166666666667,27.8409090909091,24.375,NA,NA,295,320,90.4166666666667,NA,NA,9.16666666666667,2.95454545454545,2.70833333333333,NA,NA,0,0.113636363636364,0.25,NA,NA,49.5833333333333,52.6136363636364,1.66666666666667,NA,NA,6,11,6,NA,NA,"","grigsby","","u","c","r","22-jun-12",NA,NA,"crdn","01-nov-12",NA,NA,NA,"","a","",NA,NA,"mara.river","tk","birthday is a very rough estimate"
"22","diz",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0,2.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0,0,0,0.208333333333333,8.75,0,1.25,257.5,0.520833333333333,16.6666666666667,0,12.34375,265.46875,0,1.25,0,0.3125,0.625,0,0,0,0,0,NA,NA,NA,NA,NA,35.5208333333333,27.2916666666667,27.875,2.1875,3.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104166666666667,0,1.25,0,0.625,6.97916666666667,3.125,7.5,2.96875,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,75.1041666666667,144.75,26.40625,48.28125,121.041666666667,55.3125,99.625,17.65625,40.3125,38.9583333333333,19.7916666666667,45.125,8.75,7.96875,210,125.3125,187.625,46.875,322.34375,5,1.77083333333333,3.75,2.03125,1.25,1.45833333333333,0,0.25,0.625,0,0.3125,7.91666666666667,0,11.09375,7.96875,12,12,10,8,8,"01-nov-09",NA,"","","runway","f","c","r",NA,NA,NA,"peeb","24-dec-06","1","1",NA,"","a","",NA,NA,"mara.river","",""
"23","dom",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0,2.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.104166666666667,0,0,0,0.208333333333333,8.75,0,1.25,257.5,0.520833333333333,16.6666666666667,0,12.34375,265.46875,0,1.25,0,0.3125,0.625,0,0,0,0,0,NA,NA,NA,NA,NA,35.5208333333333,27.2916666666667,27.875,2.1875,3.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104166666666667,0,1.25,0,0.625,6.97916666666667,3.125,7.5,2.96875,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,75.1041666666667,144.75,26.40625,48.28125,121.041666666667,55.3125,99.625,17.65625,40.3125,38.9583333333333,19.7916666666667,45.125,8.75,7.96875,210,125.3125,187.625,46.875,322.34375,5,1.77083333333333,3.75,2.03125,1.25,1.45833333333333,0,0.25,0.625,0,0.3125,7.91666666666667,0,11.09375,7.96875,12,12,10,8,8,"01-nov-09",NA,"","","brv?","","c","r",NA,NA,NA,"peeb","24-dec-06","1","2",NA,"","a","",NA,NA,"mara.river","",""
"24","duff",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16071428571429,0,0,0.416666666666667,1.77083333333333,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.178571428571429,0,0,0,0,0,0,0.104166666666667,0.104166666666667,0,0.178571428571429,0,0,0.104166666666667,0.208333333333333,1.60714285714286,0.46875,698.958333333333,0,0,20.4464285714286,1.25,707.083333333333,0,0,1.60714285714286,2.03125,0.104166666666667,0,0,0,0,0,0,0,0,0,0.625,NA,NA,4.91071428571429,8.90625,4.16666666666667,96.1458333333333,20.5208333333333,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0892857142857143,0,0,1.04166666666667,1.25,4.91071428571429,0,6.35416666666667,12.7083333333333,9.0625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9285714285714,70.78125,53.2291666666667,104.895833333333,98.3333333333333,41.4285714285714,51.875,40.8333333333333,85.4166666666667,57.8125,17.5,18.90625,12.3958333333333,19.4791666666667,40.5208333333333,95.9821428571429,87.1875,777.1875,226.458333333333,136.979166666667,2.85714285714286,2.96875,6.04166666666667,6.25,4.89583333333333,0.714285714285714,1.25,0,4.79166666666667,0.9375,18.8392857142857,0.78125,8.125,0,0,14,8,12,12,12,"05-may-12",NA,"","duffman","","","","r",NA,NA,NA,"dsn","23-jun-10","1",NA,NA,"","a","",NA,NA,"mara.river","",""
"25","duk",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.357142857142857,1.25,0,NA,0,0,0,0,NA,0,0,0.15625,335.3125,NA,141.805555555556,0,0,412.8125,NA,160.833333333333,0,1.40625,0,NA,0.138888888888889,0.178571428571429,0.3125,0,NA,0,0,0,NA,NA,NA,NA,NA,0.625,NA,31.9444444444444,22.1428571428571,39.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.9375,NA,3.61111111111111,7.14285714285714,6.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8125,NA,84.1666666666667,142.142857142857,98.125,49.6875,NA,69.4444444444444,63.0357142857143,58.59375,23.125,NA,14.7222222222222,79.1071428571429,39.53125,488.125,NA,284.166666666667,178.571428571429,150.78125,0.9375,NA,2.91666666666667,4.82142857142857,3.90625,0,NA,0.555555555555556,1.78571428571429,0.46875,77.5,NA,19.0277777777778,0,1.40625,4,NA,9,7,8,"23-sep-09",NA,"","duke ellington","","m","c","r","15-jan-09",NA,NA,"peeb","15-jun-08","1","1",NA,"","a","",NA,NA,"mara.river","",""
"26","ebol",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.416666666666667,0.75,0.625,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.178571428571429,0,0,0,0,0,0.208333333333333,0,0,0,0.178571428571429,0.104166666666667,0,230.416666666667,0.875,60.3571428571429,630,1.125,246.979166666667,13.625,74.1964285714286,633.333333333333,1.625,0,1,0.982142857142857,0,0,0,0,0,0,0,0,0,0.125,NA,10,8.54166666666667,7.625,2.85714285714286,70.7291666666667,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0.0892857142857143,1.04166666666667,0,0,1.25,7.05357142857143,9.375,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.375,87.8125,68.875,47.7678571428571,75.625,65.75,48.0208333333333,41.25,37.1428571428571,64.4791666666667,17.625,39.7916666666667,27.625,10.625,11.1458333333333,99.375,345.416666666667,96.25,138.928571428571,798.4375,2.25,1.5625,3.125,4.19642857142857,5.3125,1,0.104166666666667,0,0.714285714285714,2.70833333333333,1.125,16.5625,12.75,13.8392857142857,3.33333333333333,10,12,10,14,12,"03-may-12",NA,"","ebola","","","c","r",NA,NA,NA,"mrl","09-nov-10","2",NA,NA,"","a","",NA,NA,"mara.river","",""
"27","eggp",NA,NA,NA,0.480769230769231,0,NA,NA,NA,2.98076923076923,NA,NA,NA,NA,0.673076923076923,NA,NA,NA,NA,0.192307692307692,NA,NA,NA,NA,0.192307692307692,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0.192307692307692,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,157.596153846154,0.875,NA,NA,NA,225,1.875,NA,NA,NA,0.480769230769231,0.277777777777778,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,31.7307692307692,10.75,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0.192307692307692,0,NA,NA,NA,1.63461538461538,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.480769230769231,NA,NA,NA,NA,0,NA,NA,NA,NA,122.596153846154,56.875,NA,NA,NA,53.3653846153846,39.125,NA,NA,NA,69.2307692307692,17.75,NA,NA,NA,392.211538461538,73.375,NA,NA,NA,5.28846153846154,3.5,NA,NA,NA,0.0961538461538462,0.138888888888889,NA,NA,NA,67.4038461538462,1,NA,NA,NA,13,10,"20-may-15",NA,"","eggplant","","","c","r","12-aug-13",NA,NA,"fman","12-dec-12",NA,NA,NA,"","a","",NA,NA,"mara.river","",""
"28","hc",0,0,0,0.535714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0,1.35416666666667,0.892857142857143,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.15625,0,0,1.875,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,2.1875,0,193.660714285714,11.75,3.125,2.1875,1.14583333333333,212.232142857143,16.5,0.46875,0,1.5625,0.267857142857143,0,0,0,0,0,0,0,0,0,0,0,21.875,24.6875,29.4791666666667,3.30357142857143,10.625,NA,NA,NA,NA,NA,0,0,0,0,0,1.09375,0,1.14583333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4375,72.5,157.8125,54.0178571428571,99.5,82.5,51.875,88.3333333333333,35,62.625,50.9375,20.625,69.4791666666667,19.0178571428571,36.875,163.59375,100,195.833333333333,274.821428571429,129.75,3.125,0.3125,1.45833333333333,1.69642857142857,2.5,0,0.416666666666667,1.35416666666667,0,0.125,3.125,0,1.14583333333333,18.5714285714286,4.75,8,4,12,14,10,"05-may-12",NA,"","hillary clinton","squirt= cub name","m","c","r","03-feb-12",NA,NA,"chip","26-oct-11",NA,NA,NA,"","a","",NA,NA,"mara.river","",""
"29","hcpc",0,0,0,0.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0,1.35416666666667,1.04166666666667,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.15625,0,0,2.1875,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,1.45833333333333,0,225.9375,11.75,3.125,3.125,1.14583333333333,245.9375,18.5,0.46875,0.5,1.5625,0.3125,0,0,0,0,0,0,0,0,0,0,0,21.875,16.6666666666667,29.4791666666667,2.91666666666667,10.25,NA,NA,NA,NA,NA,0,0,0,0,0,1.09375,0,1.14583333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4375,67.2916666666667,157.8125,47.5,99.5,82.5,42.9166666666667,88.3333333333333,35.7291666666667,54.75,50.9375,24.375,69.4791666666667,11.7708333333333,44.75,163.59375,90.4166666666667,195.833333333333,302.5,130.75,3.125,2.70833333333333,1.45833333333333,1.97916666666667,1.875,0,0.25,1.35416666666667,0,0.125,3.125,1.66666666666667,1.14583333333333,20,6.75,8,6,12,12,10,"05-may-12",NA,"","hocus pocus","cub = bike","m","c","r","13-feb-12",NA,NA,"gety","03-nov-11","1",NA,NA,"","a","",NA,NA,"mara.river","",""
"30","hnt",0,0,0,0.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0,1.35416666666667,1.04166666666667,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0.15625,0,0,2.1875,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,1.45833333333333,0,225.9375,11.75,3.125,3.125,1.14583333333333,245.9375,18.5,0.46875,0.5,1.5625,0.3125,0,0,0,0,0,0,0,0,0,0,0,21.875,16.6666666666667,29.4791666666667,2.91666666666667,10.25,NA,NA,NA,NA,NA,0,0,0,0,0,1.09375,0,1.14583333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4375,67.2916666666667,157.8125,47.5,99.5,82.5,42.9166666666667,88.3333333333333,35.7291666666667,54.75,50.9375,24.375,69.4791666666667,11.7708333333333,44.75,163.59375,90.4166666666667,195.833333333333,302.5,130.75,3.125,2.70833333333333,1.45833333333333,1.97916666666667,1.875,0,0.25,1.35416666666667,0,0.125,3.125,1.66666666666667,1.14583333333333,20,6.75,8,6,12,12,10,"05-may-12",NA,"","haunt","cub = hague or jackolantern","m","c","r",NA,NA,NA,"gety","03-nov-11","1",NA,NA,"","a","",NA,NA,"mara.river","",""
"31","huri",NA,NA,0,0.568181818181818,0,NA,NA,5.625,1.80555555555556,NA,NA,NA,2.1875,0,NA,NA,NA,0.625,0,NA,NA,NA,0,0.227272727272727,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,0,0.227272727272727,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5.3125,184.318181818182,1.09375,NA,NA,75.625,238.409090909091,2.34375,NA,NA,0.9375,0.227272727272727,0.357142857142857,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,57.5,17.0454545454545,12.8125,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0.227272727272727,0,NA,NA,5,0.113636363636364,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.694444444444444,NA,NA,NA,0,0,NA,NA,NA,170.9375,89.5454545454545,61.71875,NA,NA,61.875,46.25,41.09375,NA,NA,109.0625,43.2954545454545,20.625,NA,NA,327.8125,352.045454545455,81.09375,NA,NA,9.375,3.29545454545455,3.75,NA,NA,0,0.113636363636364,0.178571428571429,NA,NA,70.3125,54.0909090909091,1.25,NA,NA,4,11,8,"20-may-15",NA,"","universal declaration of human rights","","","c","r","18-sep-13",NA,NA,"kofi","18-nov-12",NA,NA,NA,"","a","",NA,NA,"mara.river","",""
"32","ij",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0.208333333333333,0.0892857142857143,0.104166666666667,0,141.805555555556,0.208333333333333,7.32142857142857,0.3125,0,157.916666666667,2.08333333333333,26.6964285714286,7.08333333333333,0.138888888888889,0,1.04166666666667,1.16071428571429,1.25,0,0,0,0,0,NA,NA,NA,NA,NA,26.25,38.75,28.3333333333333,2.05357142857143,32.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6.66666666666667,4.58333333333333,5.625,2.76785714285714,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.972222222222,107.083333333333,93.9583333333333,25.8035714285714,124.895833333333,60.2777777777778,76.9444444444444,47.2916666666667,15.5357142857143,76.5625,50.6944444444444,30.1388888888889,46.6666666666667,10.2678571428571,48.3333333333333,150.555555555556,312.916666666667,135.625,60.0892857142857,172.1875,3.47222222222222,4.02777777777778,4.16666666666667,1.51785714285714,2.39583333333333,1.80555555555556,0.555555555555556,0,0,0.3125,0,16.1111111111111,1.875,19.375,6.77083333333333,9,9,6,14,12,NA,NA,"","iwo jima","","f","c","r","19-jan-08",NA,NA,"com","15-nov-07","1","2",NA,"","a","",NA,NA,"mara.river","",""
"33","inte",NA,NA,NA,0,0.568181818181818,NA,NA,NA,3.75,2.32142857142857,NA,NA,NA,1.45833333333333,0,NA,NA,NA,0.416666666666667,0,NA,NA,NA,0,0.227272727272727,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.208333333333333,0.113636363636364,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,3.54166666666667,184.318181818182,NA,NA,NA,53.125,236.931818181818,NA,NA,NA,0.625,0.227272727272727,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,65.8333333333333,2.27272727272727,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0.227272727272727,NA,NA,NA,3.54166666666667,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0.833333333333333,0.178571428571429,NA,NA,NA,0,0,NA,NA,NA,156.041666666667,74.7727272727273,NA,NA,NA,51.875,46.9318181818182,NA,NA,NA,104.166666666667,27.8409090909091,NA,NA,NA,295,320,NA,NA,NA,9.16666666666667,2.95454545454545,NA,NA,NA,0,0.113636363636364,NA,NA,NA,49.5833333333333,52.6136363636364,NA,NA,NA,6,11,"20-may-15",NA,"","intestines","lines","f","c","r","18-jul-13",NA,NA,"keln","28-jan-13",NA,NA,NA,"","a","",NA,NA,"mara.river","",""
